conversation_id,gemini_rouge1_f1,tfidf_rouge1_f1,ollama_rouge1_f1,gpt_rouge1_f1,gemini_rouge1_precision,tfidf_rouge1_precision,ollama_rouge1_precision,gpt_rouge1_precision,gemini_rouge1_recall,tfidf_rouge1_recall,ollama_rouge1_recall,gpt_rouge1_recall,gemini_rouge2_f1,tfidf_rouge2_f1,ollama_rouge2_f1,gpt_rouge2_f1,gemini_rouge2_precision,tfidf_rouge2_precision,ollama_rouge2_precision,gpt_rouge2_precision,gemini_rouge2_recall,tfidf_rouge2_recall,ollama_rouge2_recall,gpt_rouge2_recall,gemini_rougeL_f1,tfidf_rougeL_f1,ollama_rougeL_f1,gpt_rougeL_f1,gemini_rougeL_precision,tfidf_rougeL_precision,ollama_rougeL_precision,gpt_rougeL_precision,gemini_rougeL_recall,tfidf_rougeL_recall,ollama_rougeL_recall,gpt_rougeL_recall,gemini_summary_time_seconds,tfidf_summary_time_seconds,ollama_summary_time_seconds,gpt_summary_time_seconds
1epngw,0.2387146136189747,0.9713080168776372,0.3746478873239436,0.4550335570469798,1.0,0.9442165709598032,0.9888475836431226,1.0,0.1355343179843614,1.0,0.2311033883579496,0.2945264986967854,0.2298850574712643,0.9712837837837838,0.3511988716502116,0.4475806451612903,0.967741935483871,0.9441707717569786,0.9291044776119404,0.985207100591716,0.1304347826086956,1.0,0.2165217391304348,0.2895652173913043,0.2387146136189747,0.9713080168776372,0.352112676056338,0.4550335570469798,1.0,0.9442165709598032,0.929368029739777,1.0,0.1355343179843614,1.0,0.2172024326672458,0.2945264986967854,1.1830530166625977,0.03,7.2098610401153564,6.076420068740845
1eptc2,0.9128847157016172,0.9616982002768804,0.331482950039651,0.3857474825716498,1.0,0.9262222222222222,0.954337899543379,1.0,0.8397312859884837,1.0,0.2005758157389635,0.2389635316698656,0.908616187989556,0.961662817551963,0.3097696584590945,0.3661753297129558,0.9954233409610984,0.9261565836298932,0.8944954128440367,0.9516129032258064,0.8357348703170029,1.0,0.1873198847262248,0.2267050912584053,0.9128847157016172,0.9616982002768804,0.3219666931007137,0.3857474825716498,1.0,0.9262222222222222,0.9269406392694064,1.0,0.8397312859884837,1.0,0.1948176583493282,0.2389635316698656,4.24835467338562,0.05,5.665525436401367,22.82602310180664
1eqxx1,0.272463768115942,0.9746524938675388,0.4058549567531603,0.4987405541561712,1.0,0.9505582137161084,0.9807073954983924,1.0,0.1577181208053691,1.0,0.2558724832214765,0.3322147651006711,0.2656023222060958,0.974631751227496,0.3904063957361759,0.4880201765447666,0.9786096256684492,0.9505187549880288,0.9451612903225808,0.979746835443038,0.1536523929471032,1.0,0.2460117548278757,0.3249370277078086,0.272463768115942,0.9746524938675388,0.3952095808383233,0.4987405541561712,1.0,0.9505582137161084,0.954983922829582,1.0,0.1577181208053691,1.0,0.2491610738255033,0.3322147651006711,1.301001787185669,0.03,7.929584264755249,7.666473865509033
1er9bd,0.1521357519016969,0.9825762289981332,0.3681233933161954,0.4640077821011673,1.0,0.9657492354740062,0.9781420765027322,1.0,0.0823305889803673,1.0,0.226725775807473,0.3020899303356554,0.1487990626830697,0.9825653798256536,0.3561502830674215,0.4556962025316455,0.9844961240310076,0.9657282741738066,0.947945205479452,0.9831932773109244,0.0804816223067173,1.0,0.2192648922686945,0.2965779467680608,0.1521357519016969,0.9825762289981332,0.3619537275064267,0.4640077821011673,1.0,0.9657492354740062,0.9617486338797814,1.0,0.0823305889803673,1.0,0.2229259024699176,0.3020899303356554,1.0662603378295898,0.04,9.954444169998167,7.874221563339233
1erygd,0.2245353159851301,0.9750918742343814,0.299290780141844,0.4392156862745098,1.0,0.951394422310757,0.976851851851852,1.0,0.126465661641541,1.0,0.176716917922948,0.2814070351758794,0.2129560685033507,0.9750715161422148,0.2840909090909091,0.4306282722513089,0.9533333333333334,0.9513556618819776,0.9302325581395348,0.982089552238806,0.1198658843252305,1.0,0.1676445934618608,0.2757753562447611,0.2245353159851301,0.9750918742343814,0.2851063829787235,0.4392156862745098,1.0,0.951394422310757,0.9305555555555556,1.0,0.126465661641541,1.0,0.1683417085427135,0.2814070351758794,0.9803764820098876,0.03,5.971895217895508,5.108949422836304
1esd4h,0.3840281855549031,0.9741592920353982,0.3814553990610329,0.3619047619047619,1.0,0.9496204278812974,0.9908536585365854,1.0,0.2376453488372093,1.0,0.2361918604651162,0.2209302325581395,0.3786008230452675,0.9741409847679774,0.3595769682726205,0.3504171632896305,0.9877300613496932,0.949585635359116,0.9357798165137616,0.9702970297029704,0.2341818181818181,1.0,0.2225454545454545,0.2138181818181818,0.3840281855549031,0.9741592920353982,0.3650234741784037,0.3619047619047619,1.0,0.9496204278812974,0.948170731707317,1.0,0.2376453488372093,1.0,0.2260174418604651,0.2209302325581395,1.7651705741882324,0.03,8.556556224822998,5.665665864944458
1ese1v,0.3185483870967742,0.9690162664601084,0.2226832641770401,0.3185483870967742,1.0,0.9398948159278738,0.8256410256410256,1.0,0.1894484412470023,1.0,0.1286970423661071,0.1894484412470023,0.3082099596231494,0.9689922480620156,0.1066481994459833,0.3082099596231494,0.9703389830508474,0.9398496240601504,0.3969072164948453,0.9703389830508474,0.1832,1.0,0.0616,0.1832,0.3185483870967742,0.9690162664601084,0.1313969571230982,0.3185483870967742,1.0,0.9398948159278738,0.4871794871794871,1.0,0.1894484412470023,1.0,0.0759392486011191,0.1894484412470023,1.4654028415679932,0.04,5.675359964370728,6.331520795822144
1esv0m,0.0772659732540861,0.9624395686128672,0.2343324250681199,0.3452685421994885,1.0,0.9275985663082438,0.9885057471264368,1.0,0.0401854714064915,1.0,0.1329211746522411,0.2086553323029366,0.0729166666666666,0.9624116114625976,0.2278308321964529,0.3277848911651728,0.9607843137254902,0.9275466284074604,0.9653179190751444,0.9516728624535316,0.0378963650425367,1.0,0.1291569992266047,0.1979891724671307,0.0772659732540861,0.9624395686128672,0.2316076294277928,0.3452685421994885,1.0,0.9275985663082438,0.9770114942528736,1.0,0.0401854714064915,1.0,0.1313755795981452,0.2086553323029366,0.6816468238830566,0.05,5.0952441692352295,6.231968879699707
1et2vk,0.2722832722832723,0.9681833732466644,0.2106567534076827,0.3284111045481394,1.0,0.9383289124668436,0.8542713567839196,1.0,0.1575971731448763,1.0,0.1201413427561837,0.1964664310954063,0.2665036674816625,0.96816158849709,0.1104218362282878,0.3181549379065641,0.981981981981982,0.93828798938288,0.4494949494949495,0.9711191335740073,0.1541725601131541,1.0,0.0629420084865629,0.1902404526166902,0.2722832722832723,0.9681833732466644,0.1437422552664188,0.3284111045481394,1.0,0.9383289124668436,0.5829145728643216,1.0,0.1575971731448763,1.0,0.0819787985865724,0.1964664310954063,1.5373883247375488,0.05,5.911486387252808,5.954853296279907
1etcen,0.4517087667161961,0.9761124121779858,0.3539545810493344,0.6013422818791947,1.0,0.9533394327538884,0.9617021276595744,1.0,0.291746641074856,1.0,0.2168905950095969,0.4299424184261036,0.443452380952381,0.9760900140646976,0.3278431372549019,0.592741935483871,0.9834983498349836,0.9532967032967034,0.8931623931623932,0.9865771812080536,0.2862632084534102,1.0,0.2007684918347742,0.4236311239193083,0.4517087667161961,0.9761124121779858,0.3288958496476115,0.6013422818791947,1.0,0.9533394327538884,0.8936170212765957,1.0,0.291746641074856,1.0,0.201535508637236,0.4299424184261036,1.8499422073364256,0.02,6.301968812942505,3.2442941665649414
1eu3u7,0.341747572815534,0.9678881752927844,0.2803487592219986,0.5147826086956522,1.0,0.937774524158126,0.9952380952380953,1.0,0.2060889929742388,1.0,0.1631537861046057,0.3466042154566744,0.3279325988334413,0.9678638941398866,0.2686366689053056,0.4979686593151479,0.9619771863117872,0.9377289377289376,0.9569377990430622,0.9683972911963884,0.19765625,1.0,0.15625,0.33515625,0.341747572815534,0.9678881752927844,0.2790073775989269,0.5147826086956522,1.0,0.937774524158126,0.9904761904761904,1.0,0.2060889929742388,1.0,0.1623731459797033,0.3466042154566744,1.813382863998413,0.04,6.128693342208862,8.027007102966309
1eu507,0.2683114880493447,0.9765217391304348,0.30954169797145,0.3945675482487491,1.0,0.9541206457094308,0.9903846153846154,1.0,0.1549421193232413,1.0,0.1834372217275156,0.2457702582368655,0.2594594594594595,0.9765013054830288,0.3009781790820165,0.3836793128131711,0.9710982658959536,0.9540816326530612,0.966183574879227,0.9745454545454544,0.1497326203208556,1.0,0.17825311942959,0.2388591800356506,0.2683114880493447,0.9765217391304348,0.3065364387678437,0.3945675482487491,1.0,0.9541206457094308,0.9807692307692308,1.0,0.1549421193232413,1.0,0.1816562778272484,0.2457702582368655,1.336089849472046,0.03,5.470262765884399,6.133626699447632
1euq3r,0.3022432113341204,0.9769021739130436,0.2303473491773308,0.3575099942889777,1.0,0.9548472775564408,0.9310344827586208,1.0,0.1780250347705146,1.0,0.1314325452016689,0.2176634214186369,0.2943262411347517,0.9768864717878994,0.1513117754728493,0.3499142367066895,0.976470588235294,0.9548172757475084,0.6138613861386139,0.9807692307692308,0.1732776617954071,1.0,0.0862908837856645,0.2129436325678496,0.3022432113341204,0.9769021739130436,0.1438147471054235,0.3575099942889777,1.0,0.9548472775564408,0.5812807881773399,1.0,0.1780250347705146,1.0,0.082058414464534,0.2176634214186369,1.469548225402832,0.03,5.845974445343018,5.766774415969849
1evoqc,0.2862523540489642,0.9680851063829788,0.241490044958253,0.3444511825348696,1.0,0.9381443298969072,0.9791666666666666,1.0,0.167032967032967,1.0,0.1377289377289377,0.208058608058608,0.2790697674418604,0.9680624556422996,0.2237942122186494,0.333940497874924,0.9779735682819384,0.938101788170564,0.9109947643979056,0.9717314487632508,0.1627565982404692,1.0,0.127565982404692,0.2016129032258064,0.2862523540489642,0.9680851063829788,0.2273603082851638,0.3444511825348696,1.0,0.9381443298969072,0.921875,1.0,0.167032967032967,1.0,0.1296703296703296,0.208058608058608,1.358752727508545,0.03,5.315045595169067,7.326456785202026
1ewr1x,0.2041152263374485,0.9659141212926072,0.2312045270816491,0.4072992700729926,1.0,0.9340753424657534,0.9794520547945206,1.0,0.1136571952337305,1.0,0.1310724106324473,0.2557286892758936,0.1896125309150866,0.9658839167035888,0.2040485829959514,0.391812865497076,0.934959349593496,0.934018851756641,0.8689655172413793,0.9640287769784172,0.1055045871559633,1.0,0.1155963302752293,0.2458715596330275,0.2041152263374485,0.9659141212926072,0.2037186742118027,0.4072992700729926,1.0,0.9340753424657534,0.863013698630137,1.0,0.1136571952337305,1.0,0.1154903758020165,0.2557286892758936,1.013422966003418,0.04,4.381943225860596,5.604053020477295
1ex3fo,0.1887524240465417,0.9635488308115544,0.2609771181199752,0.2585456805469235,1.0,0.9296615792966156,0.976851851851852,1.0,0.1042112776588151,1.0,0.1506067094932191,0.1484653818700927,0.1877022653721682,0.9635237439779764,0.2427244582043344,0.2476664592408214,1.0,0.9296148738379814,0.9116279069767442,0.961352657004831,0.1035714285714285,1.0,0.14,0.1421428571428571,0.1887524240465417,0.9635488308115544,0.2498453927025355,0.2585456805469235,1.0,0.9296615792966156,0.9351851851851852,1.0,0.1042112776588151,1.0,0.1441827266238401,0.1484653818700927,0.9545156955718994,0.05,6.438418865203857,5.287858486175537
1ex7h5,0.7208237986270023,0.975567190226876,0.2234548335974643,0.5883838383838385,1.0,0.9522998296422488,0.9791666666666666,1.0,0.5635062611806798,1.0,0.1261180679785331,0.4168157423971377,0.720504009163803,0.9755458515283844,0.2111111111111111,0.5802781289506954,1.0,0.9522591645353794,0.93006993006993,0.9870967741935484,0.5631154879140555,1.0,0.1190689346463742,0.4109221128021486,0.7208237986270023,0.975567190226876,0.2107765451664025,0.5883838383838385,1.0,0.9522998296422488,0.9236111111111112,1.0,0.5635062611806798,1.0,0.1189624329159212,0.4168157423971377,3.4471514225006104,0.02,4.2920241355896,4.1398398876190186
1ey76q,0.4528749259039716,0.9757009345794392,0.2564784053156146,0.4399282725642558,1.0,0.9525547445255474,0.965,1.0,0.2927203065134099,1.0,0.1478927203065134,0.281992337164751,0.4510385756676557,0.9756827534605312,0.2421823020625416,0.4296828246558947,0.9973753280839897,0.9525200876552228,0.914572864321608,0.9782016348773842,0.2914110429447852,1.0,0.1395705521472392,0.2753067484662577,0.4528749259039716,0.9757009345794392,0.2471760797342192,0.4399282725642558,1.0,0.9525547445255474,0.93,1.0,0.2927203065134099,1.0,0.1425287356321839,0.281992337164751,2.0758578777313232,0.02,5.380450248718262,6.1387619972229
1eyywb,0.3228915662650602,0.971049877921172,0.238095238095238,0.4778567523236742,1.0,0.943728813559322,0.931372549019608,1.0,0.1925287356321839,1.0,0.1364942528735632,0.3139367816091954,0.3196622436670687,0.9710296684118672,0.1580928481806775,0.4729064039408866,0.99250936329588,0.9436906377204884,0.6206896551724138,0.9908256880733946,0.1905104241552839,1.0,0.0905823148813803,0.310567936736161,0.3228915662650602,0.971049877921172,0.1804511278195488,0.4778567523236742,1.0,0.943728813559322,0.7058823529411765,1.0,0.1925287356321839,1.0,0.1034482758620689,0.3139367816091954,1.6305279731750488,0.04,5.925826787948608,6.379338502883911
1ez9uk,0.2799285288862418,0.9704301075268816,0.2222222222222222,0.4547886570358481,1.0,0.9425587467362924,0.9783783783783784,1.0,0.1627423822714681,1.0,0.1253462603878116,0.2943213296398892,0.2719141323792486,0.9704102219233356,0.2065150583896742,0.4488484199250133,0.9743589743589745,0.9425212279555846,0.9130434782608696,0.9882075471698112,0.158004158004158,1.0,0.1164241164241164,0.2903672903672903,0.2799285288862418,0.9704301075268816,0.2050337630448128,0.4547886570358481,1.0,0.9425587467362924,0.9027027027027028,1.0,0.1627423822714681,1.0,0.1156509695290858,0.2943213296398892,1.3819210529327393,0.04,5.711041212081909,6.248377561569214
1ezd8i,0.6618407445708376,0.9532228360957642,0.2658650634602538,0.3599493029150823,1.0,0.9106263194933144,0.9802955665024632,1.0,0.4945904173106646,1.0,0.1537867078825347,0.2194744976816074,0.660455486542443,0.953188352377442,0.2434782608695652,0.3515228426395939,0.9984350547730828,0.91056338028169,0.900990099009901,0.978798586572438,0.4934261407579273,1.0,0.1407579273008507,0.214230471771075,0.6618407445708376,0.9532228360957642,0.2618570474281897,0.3599493029150823,1.0,0.9106263194933144,0.9655172413793104,1.0,0.4945904173106646,1.0,0.151468315301391,0.2194744976816074,3.0158255100250244,0.04,5.926632642745972,3.624344348907471
1f0k4h,0.6339784946236559,0.982977406375735,0.3563336766220391,0.4362383062530773,1.0,0.966524650030432,0.9774011299435028,1.0,0.4641057934508816,1.0,0.2178841309823677,0.2789672544080604,0.6276366767111494,0.9829668628058222,0.3381443298969072,0.4317397732873337,0.9904891304347826,0.966504263093788,0.9291784702549576,0.990950226244344,0.4593572778827977,1.0,0.2066792690611216,0.275992438563327,0.6339784946236559,0.982977406375735,0.3480947476828012,0.4362383062530773,1.0,0.966524650030432,0.9548022598870056,1.0,0.4641057934508816,1.0,0.2128463476070529,0.2789672544080604,3.805955648422241,0.02,11.041427850723268,13.782313346862791
1f0mtp,0.2861990950226244,0.969910371318822,0.3644204851752022,0.4681496461071789,1.0,0.9415786202610316,0.9941176470588236,1.0,0.166996699669967,1.0,0.2231023102310231,0.3056105610561056,0.2774631936579841,0.9698910954516335,0.3529411764705882,0.4625506072874494,0.9722222222222222,0.941542288557214,0.9646017699115044,0.9891774891774892,0.1618229854689564,1.0,0.2159841479524438,0.3018494055482166,0.2861990950226244,0.969910371318822,0.3611859838274933,0.4681496461071789,1.0,0.9415786202610316,0.9852941176470588,1.0,0.166996699669967,1.0,0.2211221122112211,0.3056105610561056,1.764875888824463,0.04,9.63360595703125,3.684104681015015
1f1pbw,0.2558139534883721,0.9733939000648928,0.2331786542923433,0.4042553191489362,1.0,0.9481668773704172,0.8973214285714286,1.0,0.1466666666666666,1.0,0.134,0.2533333333333333,0.2502910360884749,0.9733766233766232,0.1509872241579558,0.3982960596379126,0.9817351598173516,0.948134092346616,0.5829596412556054,0.9868073878627968,0.14342895263509,1.0,0.0867244829886591,0.2494996664442962,0.2558139534883721,0.9733939000648928,0.1821345707656612,0.4042553191489362,1.0,0.9481668773704172,0.7008928571428571,1.0,0.1466666666666666,1.0,0.1046666666666666,0.2533333333333333,1.4474928379058838,0.04,6.681938409805298,6.68644642829895
1f2lf0,0.8255360623781676,0.9698189134808852,0.4231770833333332,0.439119170984456,1.0,0.94140625,0.9818731117824774,1.0,0.7029045643153526,1.0,0.2697095435684647,0.2813278008298755,0.8253658536585365,0.9697946033024568,0.4015645371577575,0.424124513618677,1.0,0.941360437842064,0.9333333333333332,0.9674556213017752,0.7026578073089701,1.0,0.2558139534883721,0.271594684385382,0.8255360623781676,0.9698189134808852,0.4114583333333333,0.439119170984456,1.0,0.94140625,0.9546827794561934,1.0,0.7029045643153526,1.0,0.2622406639004149,0.2813278008298755,4.099016904830933,0.03,9.27691888809204,4.429239749908447
1f2qbi,0.2632794457274827,0.955830950111217,0.3033016228315613,0.3139013452914798,1.0,0.9153986609860012,0.9575971731448764,1.0,0.151595744680851,1.0,0.1801861702127659,0.1861702127659574,0.253179190751445,0.9558028616852146,0.2890756302521008,0.3041526374859708,0.9647577092511012,0.915347137637028,0.9148936170212766,0.971326164874552,0.1457085828343313,1.0,0.1716566866267465,0.1803060545575515,0.2632794457274827,0.955830950111217,0.2988248461108002,0.3139013452914798,1.0,0.9153986609860012,0.9434628975265018,1.0,0.151595744680851,1.0,0.1775265957446808,0.1861702127659574,1.4743342399597168,0.04,7.80903172492981,3.255408525466919
1f3r44,0.2482566248256624,0.9736434108527132,0.2791014295439074,0.4231010671688638,1.0,0.9486404833836858,0.9624413145539906,1.0,0.1417197452229299,1.0,0.1632165605095541,0.268312101910828,0.2388268156424581,0.973622963537626,0.2644853442399454,0.4098051539912005,0.9661016949152542,0.9486016628873772,0.9150943396226416,0.9702380952380952,0.1362549800796813,1.0,0.1545816733067729,0.2597609561752988,0.2482566248256624,0.9736434108527132,0.2668481960517358,0.4231010671688638,1.0,0.9486404833836858,0.92018779342723,1.0,0.1417197452229299,1.0,0.1560509554140127,0.268312101910828,1.084907054901123,0.04,5.98373818397522,12.119942903518677
1f4t1x,0.2752161383285302,0.9847799259563964,0.4511958629605688,0.5148883374689827,1.0,0.9700162074554296,0.9971428571428572,1.0,0.1595655806182122,1.0,0.2915622389306599,0.3467000835421888,0.2712842712842712,0.984767393989296,0.4427184466019417,0.5093167701863355,0.9894736842105264,0.9699918896999188,0.9799426934097422,0.9903381642512076,0.157190635451505,1.0,0.285953177257525,0.342809364548495,0.2752161383285302,0.9847799259563964,0.447317388493859,0.5148883374689827,1.0,0.9700162074554296,0.9885714285714284,1.0,0.1595655806182122,1.0,0.2890559732664995,0.3467000835421888,1.4322164058685305,0.02,9.39194655418396,10.12346053123474
1f4z7b,0.3611940298507463,0.972972972972973,0.3049808429118774,0.4190064794816415,1.0,0.9473684210526316,0.961352657004831,1.0,0.2204007285974499,1.0,0.1812386156648451,0.2650273224043716,0.3542600896860987,0.9729490022172947,0.2885648503453568,0.4080749819754866,0.983402489626556,0.9473229706390328,0.912621359223301,0.9758620689655172,0.2160437556973564,1.0,0.1713764813126709,0.2579762989972652,0.3611940298507463,0.972972972972973,0.2957854406130268,0.4190064794816415,1.0,0.9473684210526316,0.932367149758454,1.0,0.2204007285974499,1.0,0.1757741347905282,0.2650273224043716,1.5286026000976562,0.03,5.497777938842773,5.3681557178497314
1f598b,0.3659259259259259,0.9769707705934456,0.2147435897435897,0.5684620376378975,1.0,0.9549783549783548,0.9241379310344828,1.0,0.2239347234814143,1.0,0.1214868540344515,0.3970988213961922,0.3560830860534124,0.9769503546099292,0.1829855537720706,0.5640025990903184,0.975609756097561,0.954939341421144,0.7916666666666666,0.9931350114416476,0.2177858439201452,1.0,0.1034482758620689,0.3938294010889292,0.3659259259259259,0.9769707705934456,0.1907051282051282,0.5684620376378975,1.0,0.9549783549783548,0.8206896551724138,1.0,0.2239347234814143,1.0,0.1078875793291024,0.3970988213961922,1.502511978149414,0.03,4.537852764129639,4.764442920684815
1f6rmk,0.2073324905183312,0.9665985003408316,0.2410383189122373,0.4801714898177921,1.0,0.9353562005277044,0.975,1.0,0.1156558533145275,1.0,0.1375176304654443,0.3159379407616361,0.1962025316455696,0.966575716234652,0.2301980198019801,0.4688841201716738,0.950920245398773,0.9353135313531352,0.9346733668341708,0.977628635346756,0.1093860268172194,1.0,0.1312632321806633,0.3083980239943543,0.2073324905183312,0.9665985003408316,0.2373300370828183,0.4801714898177921,1.0,0.9353562005277044,0.96,1.0,0.1156558533145275,1.0,0.1354019746121297,0.3159379407616361,1.2128283977508545,0.07,5.948740720748901,5.35944390296936
1f6rpr,0.2614742698191933,0.9648784253184098,0.5605973578403217,0.3797796500324044,1.0,0.9321401938851605,0.9938900203665988,1.0,0.1504,1.0,0.3904,0.2344,0.2506963788300835,0.9648512939358824,0.5405405405405406,0.3672939649578196,0.962566844919786,0.932089552238806,0.9591836734693876,0.9691780821917808,0.144115292233787,1.0,0.3763010408326661,0.2265812650120096,0.2614742698191933,0.9648784253184098,0.5548535324526135,0.3797796500324044,1.0,0.9321401938851605,0.9837067209775968,1.0,0.1504,1.0,0.3864,0.2344,1.4285333156585691,0.05,13.27977180480957,4.900902032852173
1f6s1n,0.2606707317073171,0.9773019271948608,0.3586800573888091,0.4581081081081081,1.0,0.9556113902847572,0.9881422924901184,1.0,0.1498685363716038,1.0,0.2191060473269062,0.2971078001752848,0.2580152671755725,0.977282468924132,0.3462643678160919,0.4451962110960758,0.9941176470588236,0.9555741827326067,0.9563492063492064,0.9733727810650888,0.1482456140350877,1.0,0.2114035087719298,0.2885964912280702,0.2606707317073171,0.9773019271948608,0.351506456241033,0.4581081081081081,1.0,0.9556113902847572,0.9683794466403162,1.0,0.1498685363716038,1.0,0.2147239263803681,0.2971078001752848,1.0483365058898926,0.03,6.843573808670044,5.636237144470215
1f6uic,0.2803315749811605,0.9773019271948608,0.3666191155492154,0.407536636427076,1.0,0.9556113902847572,0.9846743295019156,1.0,0.1630148992112182,1.0,0.2252410166520596,0.2559158632778264,0.2716981132075471,0.977282468924132,0.35,0.3955276030747729,0.972972972972973,0.9555741827326067,0.9423076923076924,0.972508591065292,0.1578947368421052,1.0,0.2149122807017544,0.2482456140350877,0.2803315749811605,0.9773019271948608,0.3637660485021398,0.407536636427076,1.0,0.9556113902847572,0.9770114942528736,1.0,0.1630148992112182,1.0,0.2234881682734443,0.2559158632778264,1.262233018875122,0.03,6.357844352722168,4.311487913131714
1f6zbo,0.4650485436893204,0.9789473684210526,0.1861793260993718,0.45,1.0,0.9587628865979382,0.9588235294117649,1.0,0.3029728020240354,1.0,0.1030993042378241,0.2903225806451613,0.4606413994169097,0.9789343246592316,0.1680960548885077,0.4484789008832188,0.99163179916318,0.95873786407767,0.8698224852071006,0.9978165938864628,0.3,1.0,0.0930379746835443,0.2892405063291139,0.4650485436893204,0.9789473684210526,0.174757281553398,0.45,1.0,0.9587628865979382,0.9,1.0,0.3029728020240354,1.0,0.0967741935483871,0.2903225806451613,2.823089361190796,0.03,5.409652233123779,4.608827829360962
1f7c6v,0.2174810736407433,0.9751506024096384,0.2338545207341944,0.495061011040093,1.0,0.9515062454077884,0.9772727272727272,1.0,0.122007722007722,1.0,0.1328185328185328,0.3289575289575289,0.2095106822880771,0.9751318764129616,0.2232811436351259,0.481675392670157,0.9681528662420382,0.951470588235294,0.9371428571428572,0.9741176470588236,0.1174652241112828,1.0,0.1267387944358578,0.3199381761978361,0.2174810736407433,0.9751506024096384,0.2202583276682529,0.495061011040093,1.0,0.9515062454077884,0.9204545454545454,1.0,0.122007722007722,1.0,0.1250965250965251,0.3289575289575289,1.15545916557312,0.05,5.21694803237915,9.445412397384644
1f7fsj,0.2243211334120425,0.9690721649484536,0.180060422960725,0.3063063063063063,1.0,0.94,0.9867549668874172,1.0,0.1263297872340425,1.0,0.0990691489361702,0.1808510638297872,0.2186761229314421,0.9690522243713732,0.1693889897156685,0.294250281848929,0.9788359788359788,0.9399624765478424,0.9333333333333332,0.96309963099631,0.1230871590153027,1.0,0.0931470392548236,0.1736526946107784,0.2243211334120425,0.9690721649484536,0.1703927492447129,0.3063063063063063,1.0,0.94,0.933774834437086,1.0,0.1263297872340425,1.0,0.09375,0.1808510638297872,1.3842520713806152,0.05,4.911239385604858,3.5653669834136963
1f7t20,0.3486111111111111,0.9745901639344262,0.3555250514756348,0.4518229166666666,1.0,0.950439648281375,0.9664179104477612,1.0,0.2111017661900757,1.0,0.2178301093355761,0.2918418839360807,0.3379694019471488,0.974569319114028,0.3422680412371133,0.4354628422425032,0.972,0.9504,0.9325842696629212,0.9653179190751444,0.2045454545454545,1.0,0.2095959595959595,0.2811447811447811,0.3486111111111111,0.9745901639344262,0.3472889498970487,0.4518229166666666,1.0,0.950439648281375,0.9440298507462688,1.0,0.2111017661900757,1.0,0.2127838519764508,0.2918418839360807,1.5867042541503906,0.03,7.275759696960449,6.184318542480469
1f83v6,0.4508899143045484,0.964696223316913,0.216012084592145,0.5022307202039515,1.0,0.9318001586042824,0.959731543624161,1.0,0.291063829787234,1.0,0.1217021276595744,0.3353191489361702,0.4501650165016502,0.9646672144617912,0.1951588502269289,0.4926611359285259,1.0,0.9317460317460318,0.8716216216216216,0.9821882951653944,0.2904599659284497,1.0,0.1098807495741056,0.3287904599659284,0.4508899143045484,0.964696223316913,0.2039274924471299,0.5022307202039515,1.0,0.9318001586042824,0.906040268456376,1.0,0.291063829787234,1.0,0.1148936170212766,0.3353191489361702,1.9442689418792725,0.03,4.540322303771973,8.813195943832397
1f88jp,0.6854663774403471,0.9688249400479616,0.3594594594594594,0.4300518134715025,1.0,0.9395348837209302,0.9925373134328358,1.0,0.5214521452145214,1.0,0.2194719471947194,0.2739273927392739,0.6786102062975026,0.9688,0.3491204330175914,0.4215304798962386,0.9904912836767036,0.939487975174554,0.9662921348314608,0.9818731117824774,0.5161023947151114,1.0,0.213047068538398,0.2683732452518579,0.6854663774403471,0.9688249400479616,0.3567567567567568,0.4300518134715025,1.0,0.9395348837209302,0.9850746268656716,1.0,0.5214521452145214,1.0,0.2178217821782178,0.2739273927392739,3.121448516845703,0.04,7.543872594833374,5.44051194190979
1f8cjy,0.1815336463223787,0.9740150880134116,0.3251798561151079,0.3645320197044334,1.0,0.949346405228758,0.9912280701754386,1.0,0.099827882960413,1.0,0.1944922547332186,0.2228915662650602,0.1739811912225705,0.973993288590604,0.3155619596541786,0.3537702607470049,0.9652173913043478,0.9493049877350777,0.9647577092511012,0.9728682170542636,0.0956072351421188,1.0,0.1886304909560723,0.2161929371231696,0.1815336463223787,0.9740150880134116,0.320863309352518,0.3645320197044334,1.0,0.949346405228758,0.9780701754385964,1.0,0.099827882960413,1.0,0.1919104991394148,0.2228915662650602,0.8275883197784424,0.03,6.208380460739136,2.4793078899383545
1f8u0m,0.3110761979575805,0.9763851044504996,0.2444987775061124,0.5243651338366506,1.0,0.9538598047914818,0.986842105263158,1.0,0.1841860465116279,1.0,0.1395348837209302,0.3553488372093023,0.3052714398111723,0.9763636363636364,0.2285714285714285,0.5113402061855671,0.9847715736040608,0.9538188277087034,0.9271523178807948,0.9763779527559056,0.180633147113594,1.0,0.1303538175046555,0.3463687150837989,0.3110761979575805,0.9763851044504996,0.2396088019559901,0.5243651338366506,1.0,0.9538598047914818,0.9671052631578948,1.0,0.1841860465116279,1.0,0.1367441860465116,0.3553488372093023,1.307476282119751,0.03,4.46650767326355,7.717722415924072
