conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,summary_time_seconds
6efm9,1.0,0.05394291243347847,0.10236401193481753,0.9774774774774775,0.05250423421243649,0.09965556831228474,1.0,0.05394291243347847,0.10236401193481753,3.5161755084991455
6egkh,1.0,0.07094188376753507,0.13248502994011976,0.9715909090909091,0.06856455493183641,0.12808988764044943,0.8192090395480226,0.05811623246492986,0.10853293413173654,2.679567575454712
6ehcj,1.0,0.1681205392545599,0.2878479293957909,0.9478672985781991,0.15873015873015872,0.2719238613188308,0.9669811320754716,0.1625693893735131,0.27834351663272233,2.9671788215637207
6eivt,0.9911699779249448,0.05470939441939807,0.10369515011547344,0.9491150442477876,0.05227882037533512,0.0990990990990991,0.8145695364238411,0.0449616181308639,0.08521939953810624,6.55518651008606
6ejho,1.0,0.010596157654981184,0.020970112689857913,0.9905660377358491,0.010399128453996237,0.020582181711261395,0.9532710280373832,0.010101010101010102,0.01999020088192063,2.72743558883667
6ekqr,0.9948186528497409,0.16768558951965065,0.2869955156950672,0.9635416666666666,0.16171328671328672,0.27694610778443113,0.9948186528497409,0.16768558951965065,0.2869955156950672,2.535215139389038
6elbs,1.0,0.06335034013605442,0.11915233906437425,0.9527027027027027,0.05997447894512973,0.1128451380552221,0.9932885906040269,0.06292517006802721,0.11835265893642544,2.5396525859832764
6elc0,1.0,0.05737704918032787,0.10852713178294575,0.9621212121212122,0.05481225722917566,0.1037158023683136,1.0,0.05737704918032787,0.10852713178294575,2.066560745239258
6elmv,1.0,0.19391025641025642,0.3248322147651007,0.991701244813278,0.19165998396150763,0.321236559139785,1.0,0.19391025641025642,0.3248322147651007,3.559075355529785
6em23,1.0,0.08401976935749589,0.15501519756838905,0.9655172413793104,0.080758137618459,0.14904942965779466,0.7990196078431373,0.0671334431630972,0.12386018237082068,2.84043550491333
6eo2d,1.0,0.016483516483516484,0.032432432432432434,0.9491525423728814,0.01538884308876065,0.030286641427798813,1.0,0.016483516483516484,0.032432432432432434,1.3213319778442383
6eoqg,1.0,0.06363636363636363,0.11965811965811964,0.9473684210526315,0.05955334987593052,0.11206225680933853,1.0,0.06363636363636363,0.11965811965811964,1.2554380893707275
6ep0h,1.0,0.02568905539202569,0.05009131228802505,0.9473684210526315,0.024089935760171308,0.04698512137823023,0.9479166666666666,0.024351083757024352,0.04748238977302374,1.8389134407043457
6epli,1.0,0.015459972447573855,0.030449201085318057,0.98,0.015003061849357012,0.029553679131483716,1.0,0.015459972447573855,0.030449201085318057,2.1157748699188232
6eqt9,1.0,0.04560570071258908,0.08723307587460245,0.9547038327526133,0.04339562876148242,0.08301772458718376,1.0,0.04560570071258908,0.08723307587460245,5.073364496231079
6erc0,1.0,0.05652403592181722,0.10699999999999998,0.9811320754716981,0.05496828752642706,0.1041041041041041,1.0,0.05652403592181722,0.10699999999999998,1.8033835887908936
6erh1,1.0,0.06489908982983775,0.12188777406168709,0.950920245398773,0.0613618368962787,0.11528449237634808,0.9939024390243902,0.06450336367233875,0.12114455592716464,2.4948689937591553
6erhk,0.9541062801932367,0.035688471268521864,0.0688033443650932,0.8353510895883777,0.03117375982651125,0.060104529616724744,0.8164251207729468,0.0305384893386339,0.058874760494687345,6.354152202606201
6eryx,1.0,0.04091845746246688,0.07861990950226246,0.9565217391304348,0.038869257950530034,0.07470288624787774,1.0,0.04091845746246688,0.07861990950226246,2.1440839767456055
6eslq,1.0,0.07855504587155963,0.14566719829877725,0.9558823529411765,0.07458405048766495,0.13837147418839807,0.9635036496350365,0.07568807339449542,0.14035087719298245,2.152982473373413
6euld,1.0,0.03498008825745345,0.06759567387687188,0.9753086419753086,0.034015069967707215,0.0657374661951321,1.0,0.03498008825745345,0.06759567387687188,5.181324005126953
6euri,1.0,0.05547135495604729,0.10511200459506032,0.9615384615384616,0.05306246209824136,0.10057471264367816,0.9453551912568307,0.05244013337374962,0.0993681792073521,2.658263683319092
6evf9,1.0,0.07004420265215913,0.1309183349221481,0.9560975609756097,0.06666666666666667,0.1246422893481717,0.9660194174757282,0.06766405984359061,0.12646965363838575,4.565618276596069
